ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,day_cos,day_cos_lower,day_cos_upper,day_sin,day_sin_lower,day_sin_upper,demand_supply_ratio,demand_supply_ratio_lower,demand_supply_ratio_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,hour_cos,hour_cos_lower,hour_cos_upper,hour_sin,hour_sin_lower,hour_sin_upper,lag_168,lag_168_lower,lag_168_upper,lag_24,lag_24_lower,lag_24_upper,lag_48,lag_48_lower,lag_48_upper,rolling_mean_24,rolling_mean_24_lower,rolling_mean_24_upper,rolling_std_24,rolling_std_24_lower,rolling_std_24_upper,volume_demand,volume_demand_lower,volume_demand_upper,volume_production,volume_production_lower,volume_production_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-09-13 13:00:00,27.774436027191072,44.80435720355553,51.71015549927401,27.774436027191072,27.774436027191072,20.39947620667378,20.39947620667378,20.39947620667378,-0.33615775213905597,-0.33615775213905597,-0.33615775213905597,0.17760888209443604,0.17760888209443604,0.17760888209443604,0.08207778938686762,0.08207778938686762,0.08207778938686762,0.17038060673776675,0.17038060673776675,0.17038060673776675,19.3077777713117,19.3077777713117,19.3077777713117,0.01774636227369958,0.01774636227369958,0.01774636227369958,-0.007490034199588699,-0.007490034199588699,-0.007490034199588699,2.194523581599701,2.194523581599701,2.194523581599701,4.681260286035017,4.681260286035017,4.681260286035017,0.0939318929801217,0.0939318929801217,0.0939318929801217,14.06203583782637,14.06203583782637,14.06203583782637,-0.015638298979843087,-0.015638298979843087,-0.015638298979843087,-2.117761637550799,-2.117761637550799,-2.117761637550799,-0.03089749689205003,-0.03089749689205003,-0.03089749689205003,-0.5531879408958699,-0.5531879408958699,-0.5531879408958699,1.981044128397008,1.981044128397008,1.981044128397008,0.0,0.0,0.0,48.173912233864854
2018-09-13 14:00:00,27.774443112436618,44.806856380253855,51.63641891609392,27.774443112436618,27.774443112436618,20.633436822236103,20.633436822236103,20.633436822236103,-0.08631898670427678,-0.08631898670427678,-0.08631898670427678,0.17760888209443604,0.17760888209443604,0.17760888209443604,0.08207778938686762,0.08207778938686762,0.08207778938686762,0.17038060673776675,0.17038060673776675,0.17038060673776675,19.298968880799166,19.298968880799166,19.298968880799166,0.01591128299000439,0.01591128299000439,0.01591128299000439,-0.014463845428423357,-0.014463845428423357,-0.014463845428423357,2.194523581599701,2.194523581599701,2.194523581599701,4.681260286035017,4.681260286035017,4.681260286035017,0.0939318929801217,0.0939318929801217,0.0939318929801217,14.06203583782637,14.06203583782637,14.06203583782637,-0.015638298979843087,-0.015638298979843087,-0.015638298979843087,-2.117761637550799,-2.117761637550799,-2.117761637550799,-0.03089749689205003,-0.03089749689205003,-0.03089749689205003,-0.5576120814628533,-0.5576120814628533,-0.5576120814628533,1.978399009604066,1.978399009604066,1.978399009604066,0.0,0.0,0.0,48.40787993467272
2018-09-13 15:00:00,27.77445019768216,45.1248823270427,51.86159923875813,27.77445019768216,27.77445019768216,20.915678920080254,20.915678920080254,20.915678920080254,0.21112714772079239,0.21112714772079239,0.21112714772079239,0.17760888209443604,0.17760888209443604,0.17760888209443604,0.08207778938686762,0.08207778938686762,0.08207778938686762,0.17038060673776675,0.17038060673776675,0.17038060673776675,19.290061143756457,19.290061143756457,19.290061143756457,0.012992093412910771,0.012992093412910771,0.012992093412910771,-0.02045239289404103,-0.02045239289404103,-0.02045239289404103,2.194523581599701,2.194523581599701,2.194523581599701,4.681260286035017,4.681260286035017,4.681260286035017,0.0939318929801217,0.0939318929801217,0.0939318929801217,14.06203583782637,14.06203583782637,14.06203583782637,-0.015638298979843087,-0.015638298979843087,-0.015638298979843087,-2.117761637550799,-2.117761637550799,-2.117761637550799,-0.03089749689205003,-0.03089749689205003,-0.03089749689205003,-0.5612567084640446,-0.5612567084640446,-0.5612567084640446,1.9757473370670482,1.9757473370670482,1.9757473370670482,0.0,0.0,0.0,48.69012911776241
2018-09-13 16:00:00,27.774457282927706,45.63160892551042,52.39613666795597,27.774457282927706,27.774457282927706,21.078128825595087,21.078128825595087,21.078128825595087,0.3874217268818142,0.3874217268818142,0.3874217268818142,0.17760888209443604,0.17760888209443604,0.17760888209443604,0.08207778938686762,0.08207778938686762,0.08207778938686762,0.17038060673776675,0.17038060673776675,0.17038060673776675,19.281661607742294,19.281661607742294,19.281661607742294,0.009187731487908775,0.009187731487908775,0.009187731487908775,-0.025047566983202475,-0.025047566983202475,-0.025047566983202475,2.194523581599701,2.194523581599701,2.194523581599701,4.681260286035017,4.681260286035017,4.681260286035017,0.0939318929801217,0.0939318929801217,0.0939318929801217,14.06203583782637,14.06203583782637,14.06203583782637,-0.015638298979843087,-0.015638298979843087,-0.015638298979843087,-2.117761637550799,-2.117761637550799,-2.117761637550799,-0.03089749689205003,-0.03089749689205003,-0.03089749689205003,-0.5640436678219072,-0.5640436678219072,-0.5640436678219072,1.9730891587928867,1.9730891587928867,1.9730891587928867,0.0,0.0,0.0,48.85258610852279
2018-09-13 17:00:00,27.77446436817325,45.148080192216256,52.16330021769295,27.77446436817325,27.77446436817325,21.022719992899944,21.022719992899944,21.022719992899944,0.34386119959818034,0.34386119959818034,0.34386119959818034,0.17760888209443604,0.17760888209443604,0.17760888209443604,0.08207778938686762,0.08207778938686762,0.08207778938686762,0.17038060673776675,0.17038060673776675,0.17038060673776675,19.274342687255153,19.274342687255153,19.274342687255153,0.004757458193181936,0.004757458193181936,0.004757458193181936,-0.027936214175615585,-0.027936214175615585,-0.027936214175615585,2.194523581599701,2.194523581599701,2.194523581599701,4.681260286035017,4.681260286035017,4.681260286035017,0.0939318929801217,0.0939318929801217,0.0939318929801217,14.06203583782637,14.06203583782637,14.06203583782637,-0.015638298979843087,-0.015638298979843087,-0.015638298979843087,-2.117761637550799,-2.117761637550799,-2.117761637550799,-0.03089749689205003,-0.03089749689205003,-0.03089749689205003,-0.5659084169176456,-0.5659084169176456,-0.5659084169176456,1.970424522964255,1.970424522964255,1.970424522964255,0.0,0.0,0.0,48.79718436107319
2018-09-13 18:00:00,27.774471453418794,45.30005286184508,52.047666030569744,27.774471453418794,27.774471453418794,20.79266053598883,20.79266053598883,20.79266053598883,0.12310464250183886,0.12310464250183886,0.12310464250183886,0.17760888209443604,0.17760888209443604,0.17760888209443604,0.08207778938686762,0.08207778938686762,0.08207778938686762,0.17038060673776675,0.17038060673776675,0.17038060673776675,19.268603154631148,19.268603154631148,19.268603154631148,3.189332393130076e-06,3.189332393130076e-06,3.189332393130076e-06,-0.02892147793883257,-0.02892147793883257,-0.02892147793883257,2.194523581599701,2.194523581599701,2.194523581599701,4.681260286035017,4.681260286035017,4.681260286035017,0.0939318929801217,0.0939318929801217,0.0939318929801217,14.06203583782637,14.06203583782637,14.06203583782637,-0.015638298979843087,-0.015638298979843087,-0.015638298979843087,-2.117761637550799,-2.117761637550799,-2.117761637550799,-0.03089749689205003,-0.03089749689205003,-0.03089749689205003,-0.5668007390822852,-0.5668007390822852,-0.5668007390822852,1.967753477938129,1.967753477938129,1.967753477938129,0.0,0.0,0.0,48.56713198940763
2018-09-13 19:00:00,27.77447853866434,44.688677062029875,51.7432383118018,27.77447853866434,27.77447853866434,20.542147451971427,20.542147451971427,20.542147451971427,-0.12107755921894389,-0.12107755921894389,-0.12107755921894389,0.17760888209443604,0.17760888209443604,0.17760888209443604,0.08207778938686762,0.08207778938686762,0.08207778938686762,0.17038060673776675,0.17038060673776675,0.17038060673776675,19.264834149533577,19.264834149533577,19.264834149533577,-0.004751079528395675,-0.004751079528395675,-0.004751079528395675,-0.02793621417561559,-0.02793621417561559,-0.02793621417561559,2.194523581599701,2.194523581599701,2.194523581599701,4.681260286035017,4.681260286035017,4.681260286035017,0.0939318929801217,0.0939318929801217,0.0939318929801217,14.06203583782637,14.06203583782637,14.06203583782637,-0.015638298979843087,-0.015638298979843087,-0.015638298979843087,-2.117761637550799,-2.117761637550799,-2.117761637550799,-0.03089749689205003,-0.03089749689205003,-0.03089749689205003,-0.566685210588215,-0.566685210588215,-0.566685210588215,1.96507607224501,1.96507607224501,1.96507607224501,0.0,0.0,0.0,48.31662599063577
2018-09-13 20:00:00,27.774485623909886,44.8152323591596,51.668478016803476,27.774485623909886,27.774485623909886,20.423987651032448,20.423987651032448,20.423987651032448,-0.23615581135601363,-0.23615581135601363,-0.23615581135601363,0.17760888209443604,0.17760888209443604,0.17760888209443604,0.08207778938686762,0.08207778938686762,0.08207778938686762,0.17038060673776675,0.17038060673776675,0.17038060673776675,19.26329252343126,19.26329252343126,19.26329252343126,-0.009181352823122515,-0.009181352823122515,-0.009181352823122515,-0.025047566983202485,-0.025047566983202485,-0.025047566983202485,2.194523581599701,2.194523581599701,2.194523581599701,4.681260286035017,4.681260286035017,4.681260286035017,0.0939318929801217,0.0939318929801217,0.0939318929801217,14.06203583782637,14.06203583782637,14.06203583782637,-0.015638298979843087,-0.015638298979843087,-0.015638298979843087,-2.117761637550799,-2.117761637550799,-2.117761637550799,-0.03089749689205003,-0.03089749689205003,-0.03089749689205003,-0.5655414156302719,-0.5655414156302719,-0.5655414156302719,1.9623923545874715,1.9623923545874715,1.9623923545874715,0.0,0.0,0.0,48.19847327494233
2018-09-13 21:00:00,27.774492709155428,44.71416204020996,51.66591020831575,27.774492709155428,27.774492709155428,20.482376664838156,20.482376664838156,20.482376664838156,-0.17804513620543938,-0.17804513620543938,-0.17804513620543938,0.17760888209443604,0.17760888209443604,0.17760888209443604,0.08207778938686762,0.08207778938686762,0.08207778938686762,0.17038060673776675,0.17038060673776675,0.17038060673776675,19.264083335595423,19.264083335595423,19.264083335595423,-0.012985714748124507,-0.012985714748124507,-0.012985714748124507,-0.020452392894041042,-0.020452392894041042,-0.020452392894041042,2.194523581599701,2.194523581599701,2.194523581599701,4.681260286035017,4.681260286035017,4.681260286035017,0.0939318929801217,0.0939318929801217,0.0939318929801217,14.06203583782637,14.06203583782637,14.06203583782637,-0.015638298979843087,-0.015638298979843087,-0.015638298979843087,-2.117761637550799,-2.117761637550799,-2.117761637550799,-0.03089749689205003,-0.03089749689205003,-0.03089749689205003,-0.5633639083888093,-0.5633639083888093,-0.5633639083888093,1.9597023738369843,1.9597023738369843,1.9597023738369843,0.0,0.0,0.0,48.25686937399358
2018-09-13 22:00:00,27.774499794400974,44.87841873937959,51.751396941731926,27.774499794400974,27.774499794400974,20.63357530661162,20.63357530661162,20.63357530661162,-0.03042164101666032,-0.03042164101666032,-0.03042164101666032,0.17760888209443604,0.17760888209443604,0.17760888209443604,0.08207778938686762,0.08207778938686762,0.08207778938686762,0.17038060673776675,0.17038060673776675,0.17038060673776675,19.267152693483947,19.267152693483947,19.267152693483947,-0.015904904325218128,-0.015904904325218128,-0.015904904325218128,-0.01446384542842338,-0.01446384542842338,-0.01446384542842338,2.194523581599701,2.194523581599701,2.194523581599701,4.681260286035017,4.681260286035017,4.681260286035017,0.0939318929801217,0.0939318929801217,0.0939318929801217,14.06203583782637,14.06203583782637,14.06203583782637,-0.015638298979843087,-0.015638298979843087,-0.015638298979843087,-2.117761637550799,-2.117761637550799,-2.117761637550799,-0.03089749689205003,-0.03089749689205003,-0.03089749689205003,-0.5601619248900034,-0.5601619248900034,-0.5601619248900034,1.9570061790343376,1.9570061790343376,1.9570061790343376,0.0,0.0,0.0,48.40807510101259
2018-09-13 23:00:00,27.774506879646516,45.24435378254365,52.0404209009034,27.774506879646516,27.774506879646516,20.74375735942513,20.74375735942513,20.74375735942513,0.0731209655362861,0.0731209655362861,0.0731209655362861,0.17760888209443604,0.17760888209443604,0.17760888209443604,0.08207778938686762,0.08207778938686762,0.08207778938686762,0.17038060673776675,0.17038060673776675,0.17038060673776675,19.272291425429085,19.272291425429085,19.272291425429085,-0.01773998360891332,-0.01773998360891332,-0.01773998360891332,-0.007490034199588721,-0.007490034199588721,-0.007490034199588721,2.194523581599701,2.194523581599701,2.194523581599701,4.681260286035017,4.681260286035017,4.681260286035017,0.0939318929801217,0.0939318929801217,0.0939318929801217,14.06203583782637,14.06203583782637,14.06203583782637,-0.015638298979843087,-0.015638298979843087,-0.015638298979843087,-2.117761637550799,-2.117761637550799,-2.117761637550799,-0.03089749689205003,-0.03089749689205003,-0.03089749689205003,-0.5559588509276719,-0.5559588509276719,-0.5559588509276719,1.954303819387429,1.954303819387429,1.954303819387429,0.0,0.0,0.0,48.51826423907164
2018-09-14 00:00:00,27.774513964892062,44.773934814967525,51.92570355437578,27.774513964892062,27.774513964892062,20.57120408208324,20.57120408208324,20.57120408208324,0.05529825787178396,0.05529825787178396,0.05529825787178396,0.17760888209443604,0.17760888209443604,0.17760888209443604,-0.08196961021918615,-0.08196961021918615,-0.08196961021918615,0.17038060673776675,0.17038060673776675,0.17038060673776675,19.115101935734877,19.115101935734877,19.115101935734877,-0.018365894978638154,-0.018365894978638154,-0.018365894978638154,-6.212918014152231e-06,-6.212918014152231e-06,-6.212918014152231e-06,2.194523581599701,2.194523581599701,2.194523581599701,4.681260286035017,4.681260286035017,4.681260286035017,0.0939318929801217,0.0939318929801217,0.0939318929801217,14.06203583782637,14.06203583782637,14.06203583782637,-0.015638298979843087,-0.015638298979843087,-0.015638298979843087,-2.117761637550799,-2.117761637550799,-2.117761637550799,-0.03089749689205003,-0.03089749689205003,-0.03089749689205003,-0.5507914557918688,-0.5507914557918688,-0.5507914557918688,1.9515953442684448,1.9515953442684448,1.9515953442684448,0.0,0.0,0.0,48.34571804697531
2018-09-14 01:00:00,27.774521050137608,44.66694466234368,51.60836686037284,27.774521050137608,27.774521050137608,20.47224944381279,20.47224944381279,20.47224944381279,-0.05513412291431532,-0.05513412291431532,-0.05513412291431532,0.17760888209443604,0.17760888209443604,0.17760888209443604,-0.08196961021918615,-0.08196961021918615,-0.08196961021918615,0.17038060673776675,0.17038060673776675,0.17038060673776675,19.12321166838618,19.12321166838618,19.12321166838618,-0.017739983608913323,-0.017739983608913323,-0.017739983608913323,0.007477608363560392,0.007477608363560392,0.007477608363560392,2.194523581599701,2.194523581599701,2.194523581599701,4.681260286035017,4.681260286035017,4.681260286035017,0.0939318929801217,0.0939318929801217,0.0939318929801217,14.06203583782637,14.06203583782637,14.06203583782637,-0.015638298979843087,-0.015638298979843087,-0.015638298979843087,-2.117761637550799,-2.117761637550799,-2.117761637550799,-0.03089749689205003,-0.03089749689205003,-0.03089749689205003,-0.5447089048733255,-0.5447089048733255,-0.5447089048733255,1.9488808032142493,1.9488808032142493,1.9488808032142493,0.0,0.0,0.0,48.24677049395039
2018-09-14 02:00:00,27.77452813538315,44.557463494976155,51.71308804034781,27.77452813538315,27.77452813538315,20.38021836365415,20.38021836365415,20.38021836365415,-0.16019087381193334,-0.16019087381193334,-0.16019087381193334,0.17760888209443604,0.17760888209443604,0.17760888209443604,-0.08196961021918615,-0.08196961021918615,-0.08196961021918615,0.17038060673776675,0.17038060673776675,0.17038060673776675,19.13202055889871,19.13202055889871,19.13202055889871,-0.015904904325218135,-0.015904904325218135,-0.015904904325218135,0.014451419592395062,0.014451419592395062,0.014451419592395062,2.194523581599701,2.194523581599701,2.194523581599701,4.681260286035017,4.681260286035017,4.681260286035017,0.0939318929801217,0.0939318929801217,0.0939318929801217,14.06203583782637,14.06203583782637,14.06203583782637,-0.015638298979843087,-0.015638298979843087,-0.015638298979843087,-2.117761637550799,-2.117761637550799,-2.117761637550799,-0.03089749689205003,-0.03089749689205003,-0.03089749689205003,-0.5377715673565374,-0.5377715673565374,-0.5377715673565374,1.9461602459239133,1.9461602459239133,1.9461602459239133,0.0,0.0,0.0,48.1547464990373
