datetime_utc,coal_price,crude_oil_price,natural_gas_price,Fill_Level,Precipitation,Max_Temp,Avg_Temp,Min_Temp,Max_Wind,Max_Gust,Avg_Wind,Snow_Depth
2017-12-11 00:00:00+0000,94.7,65.62,2.81,0.828042874922704,0.0,3.0,0.0,-6.0,17.0,13.0,4.0,7.0
2017-12-12 00:00:00+0000,95.3,64.96,2.87,0.827566987457432,0.0,3.0,0.0,-12.0,17.0,6.0,4.0,6.5
2017-12-13 00:00:00+0000,95.0,63.66,2.87,0.82709109999216,0.0,3.0,0.0,-12.0,17.0,6.0,4.0,8.0
2017-12-14 00:00:00+0000,95.1,63.72,2.69,0.826615212526888,11.0,3.0,0.0,-12.0,17.0,6.0,4.0,11.0
2017-12-15 00:00:00+0000,95.15,63.81,2.6,0.826139325061616,11.0,3.0,0.0,-12.0,17.0,6.0,4.0,12.5
2017-12-16 00:00:00+0000,95.13333333333334,64.02333333333334,2.6366666666666667,0.825663437596344,0.0,-10.0,0.0,-6.0,17.0,6.0,1.0,12.0
2017-12-17 00:00:00+0000,95.11666666666666,64.23666666666666,2.6733333333333333,0.825187550131072,0.0,-10.0,-8.0,-6.0,17.0,6.0,1.0,12.0
2017-12-18 00:00:00+0000,95.1,64.45,2.71,0.8247116626658,0.0,-10.0,-8.0,-5.0,17.0,6.0,6.0,12.0
2017-12-19 00:00:00+0000,94.85,63.69,2.75,0.8239193131624253,0.0,5.0,-8.0,-5.0,17.0,6.0,6.0,12.0
2017-12-20 00:00:00+0000,94.85,64.43,2.72,0.8231269636590506,0.0,5.0,6.0,-5.0,17.0,6.0,6.0,10.5
2017-12-21 00:00:00+0000,94.8,64.64,2.64,0.8223346141556759,0.3333333333333333,5.0,6.0,-5.0,17.0,6.0,6.0,8.5
2017-12-22 00:00:00+0000,94.8,64.61,2.63,0.8215422646523011,0.0,5.0,6.0,-5.0,17.0,6.0,6.0,7.5
2017-12-23 00:00:00+0000,94.8,64.894,2.638333333333333,0.8207499151489264,0.0,5.0,10.0,-2.0,17.0,6.0,6.0,6.0
2017-12-24 00:00:00+0000,94.8,65.178,2.646666666666667,0.8199575656455517,0.0,5.0,10.0,-2.0,19.0,22.0,6.0,1.5
2017-12-25 00:00:00+0000,94.8,65.462,2.6550000000000002,0.819165216142177,0.0,0.0,10.0,-2.0,19.0,22.0,6.0,1.0
2017-12-26 00:00:00+0000,94.8,65.746,2.68,0.8155551376463168,0.0,0.0,10.0,-2.0,19.0,22.0,6.0,1.0
2017-12-27 00:00:00+0000,94.8,66.03,2.76,0.8119450591504567,0.0,0.0,10.0,-6.0,19.0,27.0,6.0,2.0
2017-12-28 00:00:00+0000,94.8,66.8,2.97,0.8083349806545965,0.0,0.0,10.0,-6.0,19.0,27.0,1.0,2.5
2017-12-29 00:00:00+0000,94.8,66.73,3.69,0.8047249021587365,0.0,0.0,-1.0,-2.0,19.0,27.0,1.0,2.5
2017-12-30 00:00:00+0000,95.2625,66.71000000000001,4.115,0.8011148236628763,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,2.5
2017-12-31 00:00:00+0000,95.72500000000001,66.69000000000001,4.54,0.7975047451670162,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,2.5
2018-01-01 00:00:00+0000,96.1875,66.67,4.965,0.793894666671156,11.0,0.0,-1.0,-2.0,0.0,0.0,8.0,9.5
2018-01-02 00:00:00+0000,96.65,66.65,6.24,0.7893946098365683,1.0,0.0,-1.0,2.0,0.0,0.0,8.0,7.5
2018-01-03 00:00:00+0000,96.45,67.85,6.24,0.7848945530019806,3.0,5.0,3.0,2.0,0.0,0.0,8.0,10.5
2018-01-04 00:00:00+0000,96.15,68.73,4.65,0.7803944961673929,0.0,5.0,3.0,2.0,0.0,11.0,8.0,11.5
2018-01-05 00:00:00+0000,96.25,68.01,3.7700000000000005,0.7758944393328052,0.0,5.0,3.0,2.0,9.0,10.0,8.0,11.0
2018-01-06 00:00:00+0000,96.31666666666666,68.16666666666667,3.476666666666667,0.7713943824982175,0.0,5.0,3.0,2.0,9.0,10.0,8.0,11.0
2018-01-07 00:00:00+0000,96.38333333333334,68.32333333333334,3.1833333333333336,0.7668943256636298,0.0,5.0,3.0,2.0,9.0,10.0,8.0,10.0
2018-01-08 00:00:00+0000,96.45,68.48,2.89,0.762394268829042,0.0,5.0,3.0,2.0,9.0,10.0,8.0,9.5
2018-01-09 00:00:00+0000,96.1,69.08,2.93,0.757964850412808,0.0,5.0,3.0,-2.0,9.0,10.0,8.0,9.0
2018-01-10 00:00:00+0000,95.65,69.79,3.16,0.753535431996574,0.0,5.0,3.0,-2.0,9.0,10.0,8.0,9.0
2018-01-11 00:00:00+0000,95.4,70.36,3.16,0.74910601358034,0.0,5.0,3.0,-2.0,9.0,10.0,5.0,11.5
2018-01-12 00:00:00+0000,95.55,69.64,4.06,0.744676595164106,0.0,5.0,3.0,-2.0,9.0,10.0,5.0,11.0
2018-01-13 00:00:00+0000,95.53333333333333,69.86333333333333,4.293333333333333,0.740247176747872,0.0,5.0,3.0,-2.0,9.0,10.0,5.0,11.5
2018-01-14 00:00:00+0000,95.51666666666667,70.08666666666667,4.526666666666666,0.735817758331638,0.0,2.0,1.0,-9.0,9.0,10.0,5.0,9.5
2018-01-15 00:00:00+0000,95.5,70.31,4.76,0.731388339915404,5.0,2.0,1.0,-9.0,9.0,10.0,5.0,9.0
2018-01-16 00:00:00+0000,95.35,69.4,5.46,0.7279527732633427,5.0,2.0,1.0,-1.0,9.0,10.0,5.0,29.0
2018-01-17 00:00:00+0000,95.2,69.19,3.92,0.7245172066112814,0.0,-6.0,1.0,-1.0,9.0,10.0,5.0,30.0
2018-01-18 00:00:00+0000,95.0,69.48,3.92,0.7210816399592201,0.0,-6.0,-1.0,-1.0,9.0,10.0,5.0,29.0
2018-01-19 00:00:00+0000,95.2,68.56,3.2,0.7176460733071588,0.0,1.0,-1.0,-1.0,9.0,10.0,5.0,29.0
2018-01-20 00:00:00+0000,95.21666666666667,68.81333333333333,3.1766666666666667,0.7142105066550976,0.0,1.0,-1.0,-8.0,0.0,0.0,0.0,34.5
2018-01-21 00:00:00+0000,95.23333333333333,69.06666666666666,3.1533333333333333,0.7107749400030362,0.0,1.0,-1.0,-8.0,0.0,0.0,0.0,32.5
2018-01-22 00:00:00+0000,95.25,69.32,3.13,0.707339373350975,0.0,2.0,-1.0,-8.0,0.0,0.0,0.0,32.5
2018-01-23 00:00:00+0000,95.25,69.81,3.35,0.7034030050025657,0.0,2.0,-1.0,-8.0,0.0,0.0,0.0,34.0
2018-01-24 00:00:00+0000,95.15,69.91,3.54,0.6994666366541564,0.0,2.0,-1.0,-8.0,0.0,0.0,0.0,30.0
2018-01-25 00:00:00+0000,95.2,71.08,3.54,0.6955302683057472,0.0,2.0,-1.0,-8.0,0.0,0.0,0.0,24.0
2018-01-26 00:00:00+0000,92.4,70.08,3.58,0.6915938999573378,0.0,6.0,2.0,-8.0,0.0,0.0,0.0,22.0
2018-01-27 00:00:00+0000,92.0,69.52333333333333,3.586666666666667,0.6876575316089285,0.0,6.0,2.0,-12.0,0.0,0.0,0.0,22.0
2018-01-28 00:00:00+0000,91.60000000000001,68.96666666666667,3.5933333333333333,0.6837211632605192,19.0,6.0,-2.0,-4.0,0.0,0.0,0.0,30.0
2018-01-29 00:00:00+0000,91.2,68.41,3.6,0.67978479491211,19.0,6.0,-2.0,-4.0,0.0,0.0,0.0,32.0
2018-01-30 00:00:00+0000,90.85,67.78,3.6,0.6751253527311624,0.0,6.0,-2.0,-5.0,0.0,0.0,0.0,30.0
2018-01-31 00:00:00+0000,89.6,67.78,3.34,0.6704659105502149,0.0,6.0,-4.0,-5.0,0.0,0.0,8.0,31.0
2018-02-01 00:00:00+0000,87.75,68.6,3.06,0.6658064683692673,0.0,4.0,-4.0,-5.0,0.0,0.0,8.0,34.0
2018-02-02 00:00:00+0000,88.4,67.45,2.91,0.6611470261883197,0.0,4.0,-4.0,-5.0,0.0,0.0,8.0,36.5
2018-02-03 00:00:00+0000,88.01666666666667,67.53,2.89,0.6564875840073721,0.0,4.0,-4.0,-5.0,0.0,0.0,8.0,36.0
2018-02-04 00:00:00+0000,87.63333333333334,67.61,2.87,0.6518281418264246,0.0,4.0,-4.0,-5.0,0.0,0.0,8.0,36.0
2018-02-05 00:00:00+0000,87.25,67.69,2.85,0.647168699645477,0.0,0.0,-4.0,-15.0,0.0,0.0,8.0,36.0
2018-02-06 00:00:00+0000,85.5,66.75,2.75,0.642414698819171,0.0,0.0,-10.0,-15.0,0.0,4.0,8.0,36.0
2018-02-07 00:00:00+0000,85.65,65.74,2.74,0.637660697992865,0.0,-1.0,-10.0,-15.0,0.0,4.0,8.0,35.0
2018-02-08 00:00:00+0000,83.65,64.26,2.74,0.632906697166559,0.0,0.0,-10.0,-15.0,0.0,4.0,8.0,33.5
2018-02-09 00:00:00+0000,82.25,63.04,2.66,0.628152696340253,6.0,0.0,-10.0,-15.0,0.0,18.0,8.0,44.5
2018-02-10 00:00:00+0000,82.31666666666666,62.76,2.64,0.623398695513947,6.0,0.0,-10.0,-15.0,0.0,18.0,8.0,52.5
2018-02-11 00:00:00+0000,82.38333333333334,62.480000000000004,2.62,0.6186446946876409,6.0,0.0,-10.0,-9.0,0.0,18.0,15.0,59.5
2018-02-12 00:00:00+0000,82.45,62.2,2.6,0.613890693861335,6.0,0.0,1.0,-9.0,15.0,18.0,15.0,66.5
2018-02-13 00:00:00+0000,84.45,61.94,2.58,0.6084935162877985,0.0,0.0,1.0,-9.0,12.0,18.0,15.0,65.0
2018-02-14 00:00:00+0000,85.05,62.29,2.53,0.6030963387142618,0.0,0.0,1.0,-9.0,12.0,18.0,15.0,63.5
2018-02-15 00:00:00+0000,84.9,62.86,2.49,0.5976991611407253,0.0,3.0,1.0,-9.0,12.0,18.0,15.0,60.0
2018-02-16 00:00:00+0000,85.15,64.3,2.49,0.5923019835671887,6.0,3.0,1.0,-9.0,12.0,14.0,15.0,68.0
2018-02-17 00:00:00+0000,85.16666666666667,64.51666666666667,2.5100000000000002,0.5869048059936521,6.0,3.0,1.0,-9.0,12.0,14.0,15.0,64.5
2018-02-18 00:00:00+0000,85.18333333333334,64.73333333333333,2.53,0.5815076284201155,6.0,3.0,1.0,-9.0,12.0,14.0,15.0,64.0
2018-02-19 00:00:00+0000,85.2,64.95,2.55,0.576110450846579,0.0,-6.0,1.0,-9.0,11.0,14.0,15.0,62.0
2018-02-20 00:00:00+0000,85.65,64.68,2.61,0.5706421699173005,0.0,-6.0,1.0,-9.0,11.0,14.0,15.0,58.5
2018-02-21 00:00:00+0000,85.6,64.81,2.65,0.5651738889880221,0.0,-6.0,1.0,-10.0,11.0,14.0,15.0,57.5
2018-02-22 00:00:00+0000,86.0,66.12,2.65,0.5597056080587437,0.0,1.0,1.0,-10.0,11.0,14.0,15.0,56.5
2018-02-23 00:00:00+0000,87.0,67.04,2.58,0.5542373271294653,0.0,1.0,1.0,-10.0,11.0,14.0,15.0,57.5
2018-02-24 00:00:00+0000,85.85,67.34666666666666,2.586666666666667,0.5487690462001868,0.0,1.0,1.0,-10.0,11.0,14.0,15.0,58.5
2018-02-25 00:00:00+0000,84.7,67.65333333333334,2.5933333333333333,0.5433007652709084,1.0,1.0,-3.0,-10.0,11.0,14.0,15.0,58.5
2018-02-26 00:00:00+0000,83.55,67.96,2.6,0.53783248434163,1.0,1.0,-3.0,-10.0,6.0,14.0,15.0,60.0
2018-02-27 00:00:00+0000,82.05,67.59,2.59,0.5326065319855278,0.0,1.0,-3.0,-10.0,6.0,14.0,15.0,59.0
2018-02-28 00:00:00+0000,81.55,66.08,2.66,0.5273805796294254,0.0,1.0,-3.0,-10.0,6.0,14.0,15.0,59.5
2018-03-01 00:00:00+0000,79.2,64.23,2.67,0.5221546272733232,0.0,1.0,-19.0,-10.0,6.0,14.0,15.0,59.5
2018-03-02 00:00:00+0000,78.95,64.26,2.67,0.5169286749172208,0.0,1.0,-19.0,-13.0,6.0,14.0,15.0,57.5
2018-03-03 00:00:00+0000,79.66666666666667,64.76666666666667,2.68,0.5117027225611186,0.0,1.0,-19.0,-13.0,6.0,14.0,15.0,56.5
2018-03-04 00:00:00+0000,80.38333333333333,65.27333333333334,2.69,0.5064767702050162,0.0,1.0,-19.0,-13.0,6.0,14.0,15.0,55.5
2018-03-05 00:00:00+0000,81.1,65.78,2.7,0.501250817848914,0.0,1.0,-19.0,-13.0,6.0,17.0,15.0,57.5
2018-03-06 00:00:00+0000,81.1,65.67,2.7,0.49640537265613416,0.0,-1.0,-19.0,-13.0,6.0,17.0,15.0,61.5
2018-03-07 00:00:00+0000,81.5,65.09,2.8,0.4915599274633543,0.0,-5.0,-19.0,-13.0,6.0,15.0,15.0,61.5
2018-03-08 00:00:00+0000,81.1,63.87,2.8,0.48671448227057446,0.0,-5.0,-7.0,-13.0,6.0,15.0,15.0,60.5
2018-03-09 00:00:00+0000,81.3,65.19,2.71,0.48186903707779455,0.0,-5.0,-7.0,-2.0,6.0,15.0,15.0,59.0
2018-03-10 00:00:00+0000,81.18333333333334,64.97,2.7333333333333334,0.4770235918850147,0.0,-4.0,-7.0,-2.0,6.0,15.0,15.0,58.0
2018-03-11 00:00:00+0000,81.06666666666666,64.75,2.7566666666666664,0.47217814669223485,0.0,-4.0,-7.0,-2.0,6.0,15.0,15.0,56.5
2018-03-12 00:00:00+0000,80.95,64.53,2.78,0.467332701499455,0.0,-4.0,-7.0,-2.0,6.0,15.0,15.0,65.0
2018-03-13 00:00:00+0000,81.35,64.2,2.76,0.4625236096007324,0.0,-4.0,-7.0,-2.0,6.0,15.0,15.0,61.5
2018-03-14 00:00:00+0000,81.05,63.61,2.69,0.4577145177020099,0.0,-4.0,-7.0,-2.0,6.0,15.0,15.0,61.0
2018-03-15 00:00:00+0000,80.95,63.67,2.7,0.4529054258032873,0.0,1.0,-7.0,-2.0,6.0,15.0,15.0,57.5
2018-03-16 00:00:00+0000,80.0,64.68,2.62,0.4480963339045647,0.0,1.0,-7.0,-2.0,6.0,15.0,15.0,56.5
2018-03-17 00:00:00+0000,79.83333333333333,64.72666666666667,2.62,0.44328724200584213,0.0,1.0,-4.0,-2.0,6.0,15.0,15.0,56.0
2018-03-18 00:00:00+0000,79.66666666666667,64.77333333333333,2.62,0.4384781501071196,0.0,1.0,-3.0,-2.0,6.0,15.0,15.0,56.0
2018-03-19 00:00:00+0000,79.5,64.82,2.62,0.433669058208397,0.0,1.0,-3.0,-2.0,6.0,15.0,15.0,56.0
2018-03-20 00:00:00+0000,80.5,66.0,2.71,0.42934417054288143,0.0,7.0,2.0,-2.0,6.0,15.0,15.0,55.5
2018-03-21 00:00:00+0000,80.4,68.15,2.74,0.4250192828773659,0.0,7.0,2.0,-2.0,6.0,15.0,15.0,55.0
2018-03-22 00:00:00+0000,80.2,68.98,2.62,0.4206943952118503,1.0,7.0,2.0,-2.0,6.0,15.0,15.0,54.5
2018-03-23 00:00:00+0000,79.55,69.03,2.58,0.4163695075463347,0.0,7.0,-4.0,-2.0,19.0,15.0,15.0,52.5
2018-03-24 00:00:00+0000,79.51666666666667,68.95666666666666,2.5966666666666667,0.41204461988081914,0.0,9.0,-3.0,4.0,19.0,15.0,15.0,46.0
2018-03-25 00:00:00+0000,79.48333333333333,68.88333333333334,2.6133333333333333,0.4077197322153036,0.0,9.0,-3.0,4.0,19.0,15.0,15.0,44.0
2018-03-26 00:00:00+0000,79.45,68.81,2.63,0.403394844549788,0.0,9.0,-3.0,4.0,19.0,15.0,15.0,43.0
2018-03-27 00:00:00+0000,79.35,68.63,2.6,0.3995836605931419,0.0,9.0,-3.0,4.0,19.0,14.0,15.0,43.0
2018-03-28 00:00:00+0000,79.4,68.13,2.64,0.39577247663649573,0.0,-10.0,-3.0,4.0,19.0,14.0,15.0,43.0
2018-03-29 00:00:00+0000,79.0,69.02,2.81,0.3919612926798496,0.0,-10.0,0.0,-2.0,19.0,14.0,15.0,43.0
2018-03-30 00:00:00+0000,79.34,69.02,2.7800000000000002,0.38815010872320344,0.0,-10.0,0.0,-2.0,19.0,14.0,15.0,42.5
2018-03-31 00:00:00+0000,79.68,69.02,2.77,0.3843389247665573,0.0,4.0,0.0,-2.0,19.0,14.0,15.0,42.5
2018-04-01 00:00:00+0000,80.02,69.02,2.7600000000000002,0.38052774080991114,0.0,4.0,0.0,-2.0,19.0,14.0,15.0,42.5
2018-04-02 00:00:00+0000,80.36,69.02,2.75,0.376716556853265,0.0,4.0,0.0,-2.0,3.0,14.0,15.0,42.5
2018-04-03 00:00:00+0000,80.7,69.02,2.75,0.3739047758528833,0.0,4.0,0.0,-2.0,3.0,14.0,15.0,42.5
2018-04-04 00:00:00+0000,79.9,66.04,2.81,0.3710929948525016,12.0,4.0,0.0,-8.0,3.0,14.0,15.0,47.5
2018-04-05 00:00:00+0000,80.55,66.54,2.81,0.36828121385211987,9.0,4.0,0.0,-8.0,3.0,14.0,9.0,42.5
2018-04-06 00:00:00+0000,81.2,66.51,2.81,0.3654694328517381,9.0,-3.0,0.0,2.0,3.0,14.0,9.0,42.5
2018-04-07 00:00:00+0000,81.5,67.07000000000001,2.8,0.3626576518513564,0.0,-1.0,0.0,2.0,3.0,14.0,9.0,42.5
2018-04-08 00:00:00+0000,81.8,67.63,2.79,0.3598458708509747,0.5,-1.0,0.0,2.0,3.0,14.0,9.0,42.0
2018-04-09 00:00:00+0000,82.1,68.19,2.78,0.357034089850593,3.0,-1.0,0.0,3.0,3.0,14.0,9.0,41.0
2018-04-10 00:00:00+0000,82.15,70.67,2.78,0.35973243013634354,0.0,-1.0,0.0,3.0,3.0,14.0,9.0,38.0
2018-04-11 00:00:00+0000,82.25,72.74,2.74,0.36243077042209415,0.0,-1.0,0.0,4.0,3.0,14.0,9.0,37.0
2018-04-12 00:00:00+0000,81.95,71.44,2.76,0.3651291107078447,0.0,-1.0,-1.0,4.0,3.0,14.0,9.0,35.0
2018-04-13 00:00:00+0000,81.8,73.18,2.82,0.36782745099359526,0.0,-1.0,-1.0,4.0,3.0,14.0,9.0,33.0
2018-04-14 00:00:00+0000,81.81666666666666,72.80333333333334,2.84,0.3705257912793458,0.0,-1.0,-1.0,4.0,3.0,16.0,9.0,32.0
2018-04-15 00:00:00+0000,81.83333333333333,72.42666666666666,2.86,0.37322413156509643,0.0,-1.0,-1.0,4.0,3.0,16.0,9.0,27.0
2018-04-16 00:00:00+0000,81.85,72.05,2.88,0.375922471850847,0.0,-1.0,-1.0,1.0,3.0,16.0,9.0,25.0
2018-04-17 00:00:00+0000,81.15,71.71,2.84,0.37834781372812626,2.0,-1.0,-1.0,1.0,3.0,16.0,9.0,23.0
2018-04-18 00:00:00+0000,81.3,73.73,2.85,0.3807731556054056,7.0,-1.0,-1.0,1.0,3.0,16.0,3.0,21.0
2018-04-19 00:00:00+0000,81.8,74.85,2.8,0.38319849748268486,0.0,-1.0,10.0,1.0,3.0,16.0,3.0,19.5
2018-04-20 00:00:00+0000,81.8,74.62,2.78,0.38562383935996414,0.0,-1.0,10.0,1.0,3.0,13.0,3.0,16.0
2018-04-21 00:00:00+0000,81.85,74.59333333333333,2.78,0.3880491812372434,0.0,15.0,10.0,0.0,3.0,13.0,7.0,12.5
2018-04-22 00:00:00+0000,81.9,74.56666666666668,2.78,0.39047452311452274,0.0,15.0,10.0,0.0,3.0,13.0,7.0,11.0
2018-04-23 00:00:00+0000,81.95,74.54,2.78,0.392899864991802,0.0,15.0,10.0,0.0,3.0,13.0,7.0,7.5
2018-04-24 00:00:00+0000,81.8,75.86,2.79,0.3948312229183993,0.0,15.0,10.0,0.0,3.0,13.0,7.0,6.0
2018-04-25 00:00:00+0000,81.8,73.79,2.81,0.3967625808449966,3.0,15.0,8.0,0.0,3.0,12.0,7.0,5.0
2018-04-26 00:00:00+0000,81.7,75.39,2.81,0.39869393877159387,0.0,15.0,8.0,0.0,3.0,12.0,7.0,4.0
2018-04-27 00:00:00+0000,84.6,75.33,2.82,0.40062529669819114,0.0,15.0,8.0,0.0,6.0,12.0,7.0,2.5
2018-04-28 00:00:00+0000,84.8,75.52666666666667,2.7966666666666664,0.4025566546247884,0.0,15.0,8.0,-6.0,6.0,12.0,7.0,2.5
2018-04-29 00:00:00+0000,85.0,75.72333333333333,2.7733333333333334,0.4044880125513857,0.0,15.0,8.0,1.0,6.0,12.0,7.0,2.5
2018-04-30 00:00:00+0000,85.2,75.92,2.75,0.406419370477983,0.0,15.0,8.0,1.0,6.0,12.0,7.0,1.5
2018-05-01 00:00:00+0000,85.3,74.85,2.75,0.42004293776941326,29.0,8.0,6.0,1.0,6.0,12.0,7.0,0.0
2018-05-02 00:00:00+0000,85.1,73.14,2.77,0.4336665050608436,1.5,8.0,6.0,1.0,6.0,12.0,7.0,0.0
2018-05-03 00:00:00+0000,85.2,73.45,2.75,0.44729007235227386,6.5,8.0,6.0,1.0,6.0,12.0,7.0,0.0
2018-05-04 00:00:00+0000,85.25,74.75,2.75,0.46091363964370413,0.0,8.0,6.0,1.0,6.0,12.0,7.0,0.0
2018-05-05 00:00:00+0000,85.25,74.6025,2.7466666666666666,0.4745372069351344,0.0,5.0,6.0,7.0,6.0,12.0,7.0,0.0
2018-05-06 00:00:00+0000,85.25,74.455,2.7433333333333336,0.48816077422656473,0.0,5.0,10.0,7.0,6.0,12.0,7.0,0.0
2018-05-07 00:00:00+0000,85.25,74.3075,2.74,0.501784341517995,0.0,5.0,10.0,7.0,6.0,12.0,7.0,0.0
2018-05-08 00:00:00+0000,86.75,74.16,2.77,0.5095461265184414,0.0,20.0,10.0,7.0,6.0,13.0,7.0,0.0
2018-05-09 00:00:00+0000,87.1,77.6,2.75,0.5173079115188879,0.0,20.0,10.0,7.0,6.0,13.0,7.0,0.0
2018-05-10 00:00:00+0000,88.1,77.59,2.78,0.5250696965193343,0.6666666666666666,20.0,10.0,7.0,6.0,13.0,7.0,0.0
2018-05-11 00:00:00+0000,88.45,77.37,2.75,0.5328314815197807,11.0,20.0,10.0,7.0,6.0,13.0,7.0,0.0
2018-05-12 00:00:00+0000,88.85000000000001,77.63666666666667,2.78,0.5405932665202271,0.0,20.0,10.0,7.0,6.0,13.0,7.0,0.0
2018-05-13 00:00:00+0000,89.25,77.90333333333334,2.81,0.5483550515206735,0.0,20.0,10.0,7.0,6.0,13.0,7.0,0.0
2018-05-14 00:00:00+0000,89.65,78.17,2.84,0.55611683652112,0.0,20.0,10.0,7.0,6.0,13.0,7.0,0.0
2018-05-15 00:00:00+0000,89.5,78.94,2.83,0.5612328231687596,0.0,20.0,10.0,7.0,6.0,13.0,7.0,0.0
2018-05-16 00:00:00+0000,89.7,78.19,2.85,0.5663488098163991,0.0,20.0,5.0,7.0,6.0,13.0,7.0,0.0
2018-05-17 00:00:00+0000,90.2,80.09,2.75,0.5714647964640387,0.0,20.0,5.0,7.0,6.0,13.0,7.0,0.0
2018-05-18 00:00:00+0000,89.6,78.38,2.75,0.5765807831116783,0.0,20.0,14.0,7.0,6.0,13.0,7.0,0.0
2018-05-19 00:00:00+0000,89.6,78.36666666666666,2.756666666666667,0.5816967697593178,0.0,18.0,13.0,7.0,6.0,13.0,7.0,0.0
2018-05-20 00:00:00+0000,89.6,78.35333333333334,2.763333333333333,0.5868127564069574,0.0,18.0,13.0,7.0,6.0,13.0,4.0,0.0
2018-05-21 00:00:00+0000,89.6,78.34,2.77,0.591928743054597,0.0,18.0,13.0,7.0,6.0,13.0,4.0,0.0
2018-05-22 00:00:00+0000,89.65,80.42,2.76,0.597568177055853,0.0,18.0,13.0,7.0,6.0,13.0,4.0,0.0
2018-05-23 00:00:00+0000,89.45,78.69,2.89,0.603207611057109,0.0,18.0,13.0,7.0,6.0,13.0,4.0,0.0
2018-05-24 00:00:00+0000,89.75,78.9,2.88,0.608847045058365,0.0,16.0,16.0,7.0,6.0,13.0,4.0,0.0
2018-05-25 00:00:00+0000,91.6,76.6,2.88,0.6144864790596211,0.0,16.0,19.0,8.0,6.0,13.0,4.0,0.0
2018-05-26 00:00:00+0000,91.93333333333332,76.0775,2.873333333333333,0.620125913060877,0.0,16.0,19.0,8.0,6.0,13.0,4.0,0.0
2018-05-27 00:00:00+0000,92.26666666666667,75.555,2.8666666666666667,0.625765347062133,0.0,16.0,19.0,8.0,6.0,13.0,4.0,0.0
2018-05-28 00:00:00+0000,92.6,75.0325,2.86,0.631404781063389,0.0,16.0,12.5,8.0,6.0,13.0,4.0,0.0
2018-05-29 00:00:00+0000,94.2,74.51,2.84,0.6332600335492409,0.0,16.0,12.5,8.0,6.0,13.0,4.0,0.0
2018-05-30 00:00:00+0000,95.75,75.89,2.83,0.6351152860350927,0.0,16.0,12.5,8.0,6.0,13.0,4.0,0.0
2018-05-31 00:00:00+0000,95.0,76.45,2.94,0.6369705385209445,0.0,16.0,18.0,16.0,6.0,13.0,4.0,0.0
2018-06-01 00:00:00+0000,95.3,74.54,2.91,0.6388257910067965,0.0,16.0,18.0,16.0,6.0,13.0,4.0,0.0
2018-06-02 00:00:00+0000,95.45,74.16333333333334,2.9033333333333333,0.6406810434926483,0.0,27.0,18.0,16.0,6.0,13.0,4.0,0.0
2018-06-03 00:00:00+0000,95.6,73.78666666666666,2.896666666666667,0.6425362959785001,0.0,27.0,18.0,10.0,6.0,13.0,4.0,0.0
2018-06-04 00:00:00+0000,95.75,73.41,2.89,0.644391548464352,0.0,27.0,20.0,10.0,6.0,13.0,4.0,0.0
2018-06-05 00:00:00+0000,94.9,72.91,2.89,0.6470200880206638,0.0,27.0,20.0,10.0,8.0,13.0,4.0,0.0
2018-06-06 00:00:00+0000,94.8,73.23,2.89,0.6496486275769757,0.0,20.0,20.0,10.0,8.0,13.0,4.0,0.0
2018-06-07 00:00:00+0000,95.4,75.23,3.02,0.6522771671332875,0.0,20.0,20.0,10.0,8.0,13.0,4.0,0.0
2018-06-08 00:00:00+0000,95.5,75.11,2.91,0.6549057066895995,0.0,24.0,20.0,8.0,6.0,13.0,4.0,0.0
2018-06-09 00:00:00+0000,95.71666666666667,74.93333333333334,2.94,0.6575342462459113,0.0,24.0,20.0,8.0,6.0,13.0,4.0,0.0
2018-06-10 00:00:00+0000,95.93333333333334,74.75666666666666,2.97,0.6601627858022232,0.0,24.0,20.0,8.0,6.0,13.0,4.0,0.0
2018-06-11 00:00:00+0000,96.15,74.58,3.0,0.662791325358535,2.0,20.0,15.0,11.0,6.0,13.0,4.0,0.0
2018-06-12 00:00:00+0000,96.85,74.86,2.98,0.6641690630982563,0.0,20.0,15.0,11.0,6.0,13.0,4.0,0.0
2018-06-13 00:00:00+0000,96.8,75.07,2.98,0.6655468008379776,0.0,21.0,15.0,11.0,6.0,13.0,4.0,0.0
2018-06-14 00:00:00+0000,96.75,74.77,2.99,0.6669245385776988,0.0,21.0,15.0,11.0,6.0,13.0,4.0,0.0
2018-06-15 00:00:00+0000,96.5,72.02,3.02,0.6683022763174202,7.0,21.0,4.0,11.0,6.0,13.0,4.0,0.0
2018-06-16 00:00:00+0000,96.6,72.97,3.0100000000000002,0.6696800140571415,0.0,10.0,4.0,11.0,6.0,9.0,4.0,0.0
2018-06-17 00:00:00+0000,96.7,73.92,3.0,0.6710577517968628,7.0,10.0,13.0,11.0,6.0,9.0,4.0,0.0
2018-06-18 00:00:00+0000,96.8,74.87,2.99,0.672435489536584,7.0,10.0,13.0,11.0,6.0,9.0,4.0,0.0
2018-06-19 00:00:00+0000,97.0,74.92,2.95,0.6716715653431823,1.0,10.0,13.0,11.0,6.0,9.0,4.0,0.0
2018-06-20 00:00:00+0000,96.6,74.25,2.96,0.6709076411497806,0.0,10.0,10.0,11.0,13.0,9.0,4.0,0.0
