datetime_utc,spot_price_target_t+1,spot_price_target_t+2,spot_price_target_t+3,spot_price_target_t+4,spot_price_target_t+5,spot_price_target_t+6,spot_price_target_t+7
2016-08-08 00:00:00+00:00,19.996666666666666,21.187083333333334,21.50708333333333,20.930833333333332,18.738333333333333,19.762083333333333,20.39
2016-08-09 00:00:00+00:00,21.187083333333334,21.50708333333333,20.930833333333332,18.738333333333333,19.762083333333333,20.39,20.930416666666666
2016-08-10 00:00:00+00:00,21.50708333333333,20.930833333333332,18.738333333333333,19.762083333333333,20.39,20.930416666666666,21.220000000000002
2016-08-11 00:00:00+00:00,20.930833333333332,18.738333333333333,19.762083333333333,20.39,20.930416666666666,21.220000000000002,21.280416666666667
2016-08-12 00:00:00+00:00,18.738333333333333,19.762083333333333,20.39,20.930416666666666,21.220000000000002,21.280416666666667,22.025000000000002
2016-08-13 00:00:00+00:00,19.762083333333333,20.39,20.930416666666666,21.220000000000002,21.280416666666667,22.025000000000002,21.769166666666667
2016-08-14 00:00:00+00:00,20.39,20.930416666666666,21.220000000000002,21.280416666666667,22.025000000000002,21.769166666666667,19.983333333333334
2016-08-15 00:00:00+00:00,20.930416666666666,21.220000000000002,21.280416666666667,22.025000000000002,21.769166666666667,19.983333333333334,22.190416666666664
2016-08-16 00:00:00+00:00,21.220000000000002,21.280416666666667,22.025000000000002,21.769166666666667,19.983333333333334,22.190416666666664,22.67625
2016-08-17 00:00:00+00:00,21.280416666666667,22.025000000000002,21.769166666666667,19.983333333333334,22.190416666666664,22.67625,22.839583333333334
2016-08-18 00:00:00+00:00,22.025000000000002,21.769166666666667,19.983333333333334,22.190416666666664,22.67625,22.839583333333334,22.758750000000003
2016-08-19 00:00:00+00:00,21.769166666666667,19.983333333333334,22.190416666666664,22.67625,22.839583333333334,22.758750000000003,22.370416666666667
2016-08-20 00:00:00+00:00,19.983333333333334,22.190416666666664,22.67625,22.839583333333334,22.758750000000003,22.370416666666667,22.185
2016-08-21 00:00:00+00:00,22.190416666666664,22.67625,22.839583333333334,22.758750000000003,22.370416666666667,22.185,20.893333333333334
2016-08-22 00:00:00+00:00,22.67625,22.839583333333334,22.758750000000003,22.370416666666667,22.185,20.893333333333334,23.324166666666667
2016-08-23 00:00:00+00:00,22.839583333333334,22.758750000000003,22.370416666666667,22.185,20.893333333333334,23.324166666666667,23.81458333333333
2016-08-24 00:00:00+00:00,22.758750000000003,22.370416666666667,22.185,20.893333333333334,23.324166666666667,23.81458333333333,23.640416666666667
2016-08-25 00:00:00+00:00,22.370416666666667,22.185,20.893333333333334,23.324166666666667,23.81458333333333,23.640416666666667,23.088333333333335
2016-08-26 00:00:00+00:00,22.185,20.893333333333334,23.324166666666667,23.81458333333333,23.640416666666667,23.088333333333335,22.942916666666665
2016-08-27 00:00:00+00:00,20.893333333333334,23.324166666666667,23.81458333333333,23.640416666666667,23.088333333333335,22.942916666666665,22.9875
2016-08-28 00:00:00+00:00,23.324166666666667,23.81458333333333,23.640416666666667,23.088333333333335,22.942916666666665,22.9875,22.305000000000003
2016-08-29 00:00:00+00:00,23.81458333333333,23.640416666666667,23.088333333333335,22.942916666666665,22.9875,22.305000000000003,22.859166666666667
2016-08-30 00:00:00+00:00,23.640416666666667,23.088333333333335,22.942916666666665,22.9875,22.305000000000003,22.859166666666667,23.186666666666667
2016-08-31 00:00:00+00:00,23.088333333333335,22.942916666666665,22.9875,22.305000000000003,22.859166666666667,23.186666666666667,23.119583333333335
2016-09-01 00:00:00+00:00,22.942916666666665,22.9875,22.305000000000003,22.859166666666667,23.186666666666667,23.119583333333335,23.623333333333335
2016-09-02 00:00:00+00:00,22.9875,22.305000000000003,22.859166666666667,23.186666666666667,23.119583333333335,23.623333333333335,23.190416666666668
2016-09-03 00:00:00+00:00,22.305000000000003,22.859166666666667,23.186666666666667,23.119583333333335,23.623333333333335,23.190416666666668,23.40416666666667
2016-09-04 00:00:00+00:00,22.859166666666667,23.186666666666667,23.119583333333335,23.623333333333335,23.190416666666668,23.40416666666667,23.440833333333334
2016-09-05 00:00:00+00:00,23.186666666666667,23.119583333333335,23.623333333333335,23.190416666666668,23.40416666666667,23.440833333333334,23.755416666666665
2016-09-06 00:00:00+00:00,23.119583333333335,23.623333333333335,23.190416666666668,23.40416666666667,23.440833333333334,23.755416666666665,23.715833333333332
2016-09-07 00:00:00+00:00,23.623333333333335,23.190416666666668,23.40416666666667,23.440833333333334,23.755416666666665,23.715833333333332,23.76875
2016-09-08 00:00:00+00:00,23.190416666666668,23.40416666666667,23.440833333333334,23.755416666666665,23.715833333333332,23.76875,23.3025
2016-09-09 00:00:00+00:00,23.40416666666667,23.440833333333334,23.755416666666665,23.715833333333332,23.76875,23.3025,23.275833333333335
2016-09-10 00:00:00+00:00,23.440833333333334,23.755416666666665,23.715833333333332,23.76875,23.3025,23.275833333333335,23.64625
2016-09-11 00:00:00+00:00,23.755416666666665,23.715833333333332,23.76875,23.3025,23.275833333333335,23.64625,23.00375
2016-09-12 00:00:00+00:00,23.715833333333332,23.76875,23.3025,23.275833333333335,23.64625,23.00375,24.042916666666667
2016-09-13 00:00:00+00:00,23.76875,23.3025,23.275833333333335,23.64625,23.00375,24.042916666666667,24.04375
2016-09-14 00:00:00+00:00,23.3025,23.275833333333335,23.64625,23.00375,24.042916666666667,24.04375,24.350416666666664
2016-09-15 00:00:00+00:00,23.275833333333335,23.64625,23.00375,24.042916666666667,24.04375,24.350416666666664,24.049583333333334
2016-09-16 00:00:00+00:00,23.64625,23.00375,24.042916666666667,24.04375,24.350416666666664,24.049583333333334,24.007916666666663
2016-09-17 00:00:00+00:00,23.00375,24.042916666666667,24.04375,24.350416666666664,24.049583333333334,24.007916666666663,23.854583333333334
2016-09-18 00:00:00+00:00,24.042916666666667,24.04375,24.350416666666664,24.049583333333334,24.007916666666663,23.854583333333334,22.472916666666666
2016-09-19 00:00:00+00:00,24.04375,24.350416666666664,24.049583333333334,24.007916666666663,23.854583333333334,22.472916666666666,24.175833333333333
2016-09-20 00:00:00+00:00,24.350416666666664,24.049583333333334,24.007916666666663,23.854583333333334,22.472916666666666,24.175833333333333,23.447916666666668
2016-09-21 00:00:00+00:00,24.049583333333334,24.007916666666663,23.854583333333334,22.472916666666666,24.175833333333333,23.447916666666668,21.562083333333334
2016-09-22 00:00:00+00:00,24.007916666666663,23.854583333333334,22.472916666666666,24.175833333333333,23.447916666666668,21.562083333333334,20.812916666666666
2016-09-23 00:00:00+00:00,23.854583333333334,22.472916666666666,24.175833333333333,23.447916666666668,21.562083333333334,20.812916666666666,22.65041666666667
2016-09-24 00:00:00+00:00,22.472916666666666,24.175833333333333,23.447916666666668,21.562083333333334,20.812916666666666,22.65041666666667,24.22375
2016-09-25 00:00:00+00:00,24.175833333333333,23.447916666666668,21.562083333333334,20.812916666666666,22.65041666666667,24.22375,24.466250000000002
2016-09-26 00:00:00+00:00,23.447916666666668,21.562083333333334,20.812916666666666,22.65041666666667,24.22375,24.466250000000002,25.78625
2016-09-27 00:00:00+00:00,21.562083333333334,20.812916666666666,22.65041666666667,24.22375,24.466250000000002,25.78625,25.80125
2016-09-28 00:00:00+00:00,20.812916666666666,22.65041666666667,24.22375,24.466250000000002,25.78625,25.80125,26.260833333333334
2016-09-29 00:00:00+00:00,22.65041666666667,24.22375,24.466250000000002,25.78625,25.80125,26.260833333333334,26.870833333333334
2016-09-30 00:00:00+00:00,24.22375,24.466250000000002,25.78625,25.80125,26.260833333333334,26.870833333333334,27.428749999999997
2016-10-01 00:00:00+00:00,24.466250000000002,25.78625,25.80125,26.260833333333334,26.870833333333334,27.428749999999997,28.245416666666667
2016-10-02 00:00:00+00:00,25.78625,25.80125,26.260833333333334,26.870833333333334,27.428749999999997,28.245416666666667,28.739166666666666
2016-10-03 00:00:00+00:00,25.80125,26.260833333333334,26.870833333333334,27.428749999999997,28.245416666666667,28.739166666666666,29.12708333333333
2016-10-04 00:00:00+00:00,26.260833333333334,26.870833333333334,27.428749999999997,28.245416666666667,28.739166666666666,29.12708333333333,29.39625
2016-10-05 00:00:00+00:00,26.870833333333334,27.428749999999997,28.245416666666667,28.739166666666666,29.12708333333333,29.39625,29.572083333333335
2016-10-06 00:00:00+00:00,27.428749999999997,28.245416666666667,28.739166666666666,29.12708333333333,29.39625,29.572083333333335,29.74416666666667
2016-10-07 00:00:00+00:00,28.245416666666667,28.739166666666666,29.12708333333333,29.39625,29.572083333333335,29.74416666666667,29.30875
2016-10-08 00:00:00+00:00,28.739166666666666,29.12708333333333,29.39625,29.572083333333335,29.74416666666667,29.30875,29.843333333333334
2016-10-09 00:00:00+00:00,29.12708333333333,29.39625,29.572083333333335,29.74416666666667,29.30875,29.843333333333334,30.752916666666668
2016-10-10 00:00:00+00:00,29.39625,29.572083333333335,29.74416666666667,29.30875,29.843333333333334,30.752916666666668,30.834999999999997
2016-10-11 00:00:00+00:00,29.572083333333335,29.74416666666667,29.30875,29.843333333333334,30.752916666666668,30.834999999999997,32.093333333333334
2016-10-12 00:00:00+00:00,29.74416666666667,29.30875,29.843333333333334,30.752916666666668,30.834999999999997,32.093333333333334,32.79833333333333
2016-10-13 00:00:00+00:00,29.30875,29.843333333333334,30.752916666666668,30.834999999999997,32.093333333333334,32.79833333333333,33.742916666666666
2016-10-14 00:00:00+00:00,29.843333333333334,30.752916666666668,30.834999999999997,32.093333333333334,32.79833333333333,33.742916666666666,33.2025
2016-10-15 00:00:00+00:00,30.752916666666668,30.834999999999997,32.093333333333334,32.79833333333333,33.742916666666666,33.2025,33.55041666666667
2016-10-16 00:00:00+00:00,30.834999999999997,32.093333333333334,32.79833333333333,33.742916666666666,33.2025,33.55041666666667,33.78541666666667
2016-10-17 00:00:00+00:00,32.093333333333334,32.79833333333333,33.742916666666666,33.2025,33.55041666666667,33.78541666666667,35.0325
2016-10-18 00:00:00+00:00,32.79833333333333,33.742916666666666,33.2025,33.55041666666667,33.78541666666667,35.0325,35.48458333333333
2016-10-19 00:00:00+00:00,33.742916666666666,33.2025,33.55041666666667,33.78541666666667,35.0325,35.48458333333333,35.23375
2016-10-20 00:00:00+00:00,33.2025,33.55041666666667,33.78541666666667,35.0325,35.48458333333333,35.23375,34.660000000000004
2016-10-21 00:00:00+00:00,33.55041666666667,33.78541666666667,35.0325,35.48458333333333,35.23375,34.660000000000004,33.114583333333336
2016-10-22 00:00:00+00:00,33.78541666666667,35.0325,35.48458333333333,35.23375,34.660000000000004,33.114583333333336,32.98041666666666
2016-10-23 00:00:00+00:00,35.0325,35.48458333333333,35.23375,34.660000000000004,33.114583333333336,32.98041666666666,35.69413043478261
2016-10-24 00:00:00+00:00,35.48458333333333,35.23375,34.660000000000004,33.114583333333336,32.98041666666666,35.69413043478261,37.10333333333333
2016-10-25 00:00:00+00:00,35.23375,34.660000000000004,33.114583333333336,32.98041666666666,35.69413043478261,37.10333333333333,34.961666666666666
2016-10-26 00:00:00+00:00,34.660000000000004,33.114583333333336,32.98041666666666,35.69413043478261,37.10333333333333,34.961666666666666,37.17166666666667
2016-10-27 00:00:00+00:00,33.114583333333336,32.98041666666666,35.69413043478261,37.10333333333333,34.961666666666666,37.17166666666667,38.68625
2016-10-28 00:00:00+00:00,32.98041666666666,35.69413043478261,37.10333333333333,34.961666666666666,37.17166666666667,38.68625,38.584583333333335
2016-10-29 00:00:00+00:00,35.69413043478261,37.10333333333333,34.961666666666666,37.17166666666667,38.68625,38.584583333333335,38.77375
2016-10-30 00:00:00+00:00,37.10333333333333,34.961666666666666,37.17166666666667,38.68625,38.584583333333335,38.77375,35.876666666666665
2016-10-31 00:00:00+00:00,34.961666666666666,37.17166666666667,38.68625,38.584583333333335,38.77375,35.876666666666665,41.24583333333333
2016-11-01 00:00:00+00:00,37.17166666666667,38.68625,38.584583333333335,38.77375,35.876666666666665,41.24583333333333,40.96208333333333
2016-11-02 00:00:00+00:00,38.68625,38.584583333333335,38.77375,35.876666666666665,41.24583333333333,40.96208333333333,44.04708333333334
2016-11-03 00:00:00+00:00,38.584583333333335,38.77375,35.876666666666665,41.24583333333333,40.96208333333333,44.04708333333334,39.860416666666666
2016-11-04 00:00:00+00:00,38.77375,35.876666666666665,41.24583333333333,40.96208333333333,44.04708333333334,39.860416666666666,40.31375
2016-11-05 00:00:00+00:00,35.876666666666665,41.24583333333333,40.96208333333333,44.04708333333334,39.860416666666666,40.31375,37.547916666666666
2016-11-06 00:00:00+00:00,41.24583333333333,40.96208333333333,44.04708333333334,39.860416666666666,40.31375,37.547916666666666,37.147083333333335
2016-11-07 00:00:00+00:00,40.96208333333333,44.04708333333334,39.860416666666666,40.31375,37.547916666666666,37.147083333333335,36.47166666666667
2016-11-08 00:00:00+00:00,44.04708333333334,39.860416666666666,40.31375,37.547916666666666,37.147083333333335,36.47166666666667,36.13583333333333
2016-11-09 00:00:00+00:00,39.860416666666666,40.31375,37.547916666666666,37.147083333333335,36.47166666666667,36.13583333333333,35.981249999999996
2016-11-10 00:00:00+00:00,40.31375,37.547916666666666,37.147083333333335,36.47166666666667,36.13583333333333,35.981249999999996,35.07
2016-11-11 00:00:00+00:00,37.547916666666666,37.147083333333335,36.47166666666667,36.13583333333333,35.981249999999996,35.07,33.90208333333333
2016-11-12 00:00:00+00:00,37.147083333333335,36.47166666666667,36.13583333333333,35.981249999999996,35.07,33.90208333333333,34.74666666666666
2016-11-13 00:00:00+00:00,36.47166666666667,36.13583333333333,35.981249999999996,35.07,33.90208333333333,34.74666666666666,33.57375
2016-11-14 00:00:00+00:00,36.13583333333333,35.981249999999996,35.07,33.90208333333333,34.74666666666666,33.57375,36.61708333333333
2016-11-15 00:00:00+00:00,35.981249999999996,35.07,33.90208333333333,34.74666666666666,33.57375,36.61708333333333,36.06333333333333
2016-11-16 00:00:00+00:00,35.07,33.90208333333333,34.74666666666666,33.57375,36.61708333333333,36.06333333333333,36.26208333333333
2016-11-17 00:00:00+00:00,33.90208333333333,34.74666666666666,33.57375,36.61708333333333,36.06333333333333,36.26208333333333,36.02
2016-11-18 00:00:00+00:00,34.74666666666666,33.57375,36.61708333333333,36.06333333333333,36.26208333333333,36.02,35.64875
2016-11-19 00:00:00+00:00,33.57375,36.61708333333333,36.06333333333333,36.26208333333333,36.02,35.64875,32.64541666666667
2016-11-20 00:00:00+00:00,36.61708333333333,36.06333333333333,36.26208333333333,36.02,35.64875,32.64541666666667,33.13666666666666
2016-11-21 00:00:00+00:00,36.06333333333333,36.26208333333333,36.02,35.64875,32.64541666666667,33.13666666666666,36.263333333333335
2016-11-22 00:00:00+00:00,36.26208333333333,36.02,35.64875,32.64541666666667,33.13666666666666,36.263333333333335,34.235
2016-11-23 00:00:00+00:00,36.02,35.64875,32.64541666666667,33.13666666666666,36.263333333333335,34.235,33.02583333333333
2016-11-24 00:00:00+00:00,35.64875,32.64541666666667,33.13666666666666,36.263333333333335,34.235,33.02583333333333,32.43958333333333
2016-11-25 00:00:00+00:00,32.64541666666667,33.13666666666666,36.263333333333335,34.235,33.02583333333333,32.43958333333333,34.657916666666665
2016-11-26 00:00:00+00:00,33.13666666666666,36.263333333333335,34.235,33.02583333333333,32.43958333333333,34.657916666666665,34.919583333333335
2016-11-27 00:00:00+00:00,36.263333333333335,34.235,33.02583333333333,32.43958333333333,34.657916666666665,34.919583333333335,34.16291666666667
2016-11-28 00:00:00+00:00,34.235,33.02583333333333,32.43958333333333,34.657916666666665,34.919583333333335,34.16291666666667,33.556666666666665
2016-11-29 00:00:00+00:00,33.02583333333333,32.43958333333333,34.657916666666665,34.919583333333335,34.16291666666667,33.556666666666665,33.35208333333333
2016-11-30 00:00:00+00:00,32.43958333333333,34.657916666666665,34.919583333333335,34.16291666666667,33.556666666666665,33.35208333333333,31.365416666666665
2016-12-01 00:00:00+00:00,34.657916666666665,34.919583333333335,34.16291666666667,33.556666666666665,33.35208333333333,31.365416666666665,29.93166666666667
2016-12-02 00:00:00+00:00,34.919583333333335,34.16291666666667,33.556666666666665,33.35208333333333,31.365416666666665,29.93166666666667,29.52208333333333
2016-12-03 00:00:00+00:00,34.16291666666667,33.556666666666665,33.35208333333333,31.365416666666665,29.93166666666667,29.52208333333333,29.527083333333334
2016-12-04 00:00:00+00:00,33.556666666666665,33.35208333333333,31.365416666666665,29.93166666666667,29.52208333333333,29.527083333333334,29.62708333333333
2016-12-05 00:00:00+00:00,33.35208333333333,31.365416666666665,29.93166666666667,29.52208333333333,29.527083333333334,29.62708333333333,31.330416666666665
2016-12-06 00:00:00+00:00,31.365416666666665,29.93166666666667,29.52208333333333,29.527083333333334,29.62708333333333,31.330416666666665,31.852500000000003
2016-12-07 00:00:00+00:00,29.93166666666667,29.52208333333333,29.527083333333334,29.62708333333333,31.330416666666665,31.852500000000003,32.41833333333333
2016-12-08 00:00:00+00:00,29.52208333333333,29.527083333333334,29.62708333333333,31.330416666666665,31.852500000000003,32.41833333333333,32.212916666666665
2016-12-09 00:00:00+00:00,29.527083333333334,29.62708333333333,31.330416666666665,31.852500000000003,32.41833333333333,32.212916666666665,31.88291666666667
2016-12-10 00:00:00+00:00,29.62708333333333,31.330416666666665,31.852500000000003,32.41833333333333,32.212916666666665,31.88291666666667,31.601249999999997
2016-12-11 00:00:00+00:00,31.330416666666665,31.852500000000003,32.41833333333333,32.212916666666665,31.88291666666667,31.601249999999997,31.075416666666666
2016-12-12 00:00:00+00:00,31.852500000000003,32.41833333333333,32.212916666666665,31.88291666666667,31.601249999999997,31.075416666666666,31.575
2016-12-13 00:00:00+00:00,32.41833333333333,32.212916666666665,31.88291666666667,31.601249999999997,31.075416666666666,31.575,30.948333333333334
2016-12-14 00:00:00+00:00,32.212916666666665,31.88291666666667,31.601249999999997,31.075416666666666,31.575,30.948333333333334,29.675
2016-12-15 00:00:00+00:00,31.88291666666667,31.601249999999997,31.075416666666666,31.575,30.948333333333334,29.675,29.21666666666667
2016-12-16 00:00:00+00:00,31.601249999999997,31.075416666666666,31.575,30.948333333333334,29.675,29.21666666666667,28.3925
2016-12-17 00:00:00+00:00,31.075416666666666,31.575,30.948333333333334,29.675,29.21666666666667,28.3925,28.14125
2016-12-18 00:00:00+00:00,31.575,30.948333333333334,29.675,29.21666666666667,28.3925,28.14125,28.284166666666668
2016-12-19 00:00:00+00:00,30.948333333333334,29.675,29.21666666666667,28.3925,28.14125,28.284166666666668,28.155
2016-12-20 00:00:00+00:00,29.675,29.21666666666667,28.3925,28.14125,28.284166666666668,28.155,28.33458333333333
2016-12-21 00:00:00+00:00,29.21666666666667,28.3925,28.14125,28.284166666666668,28.155,28.33458333333333,30.245833333333334
2016-12-22 00:00:00+00:00,28.3925,28.14125,28.284166666666668,28.155,28.33458333333333,30.245833333333334,30.020833333333332
2016-12-23 00:00:00+00:00,28.14125,28.284166666666668,28.155,28.33458333333333,30.245833333333334,30.020833333333332,29.312083333333334
2016-12-24 00:00:00+00:00,28.284166666666668,28.155,28.33458333333333,30.245833333333334,30.020833333333332,29.312083333333334,28.238333333333333
2016-12-25 00:00:00+00:00,28.155,28.33458333333333,30.245833333333334,30.020833333333332,29.312083333333334,28.238333333333333,29.102500000000003
2016-12-26 00:00:00+00:00,28.33458333333333,30.245833333333334,30.020833333333332,29.312083333333334,28.238333333333333,29.102500000000003,30.993333333333336
2016-12-27 00:00:00+00:00,30.245833333333334,30.020833333333332,29.312083333333334,28.238333333333333,29.102500000000003,30.993333333333336,30.151666666666667
2016-12-28 00:00:00+00:00,30.020833333333332,29.312083333333334,28.238333333333333,29.102500000000003,30.993333333333336,30.151666666666667,30.058333333333334
2016-12-29 00:00:00+00:00,29.312083333333334,28.238333333333333,29.102500000000003,30.993333333333336,30.151666666666667,30.058333333333334,32.794999999999995
2016-12-30 00:00:00+00:00,28.238333333333333,29.102500000000003,30.993333333333336,30.151666666666667,30.058333333333334,32.794999999999995,30.96875
2016-12-31 00:00:00+00:00,29.102500000000003,30.993333333333336,30.151666666666667,30.058333333333334,32.794999999999995,30.96875,30.194999999999997
2017-01-01 00:00:00+00:00,30.993333333333336,30.151666666666667,30.058333333333334,32.794999999999995,30.96875,30.194999999999997,30.743333333333336
2017-01-02 00:00:00+00:00,30.151666666666667,30.058333333333334,32.794999999999995,30.96875,30.194999999999997,30.743333333333336,30.455
2017-01-03 00:00:00+00:00,30.058333333333334,32.794999999999995,30.96875,30.194999999999997,30.743333333333336,30.455,29.834999999999997
2017-01-04 00:00:00+00:00,32.794999999999995,30.96875,30.194999999999997,30.743333333333336,30.455,29.834999999999997,28.165000000000003
2017-01-05 00:00:00+00:00,30.96875,30.194999999999997,30.743333333333336,30.455,29.834999999999997,28.165000000000003,28.985416666666666
2017-01-06 00:00:00+00:00,30.194999999999997,30.743333333333336,30.455,29.834999999999997,28.165000000000003,28.985416666666666,31.462500000000002
2017-01-07 00:00:00+00:00,30.743333333333336,30.455,29.834999999999997,28.165000000000003,28.985416666666666,31.462500000000002,30.279583333333335
2017-01-08 00:00:00+00:00,30.455,29.834999999999997,28.165000000000003,28.985416666666666,31.462500000000002,30.279583333333335,30.979166666666668
2017-01-09 00:00:00+00:00,29.834999999999997,28.165000000000003,28.985416666666666,31.462500000000002,30.279583333333335,30.979166666666668,35.782916666666665
2017-01-10 00:00:00+00:00,28.165000000000003,28.985416666666666,31.462500000000002,30.279583333333335,30.979166666666668,35.782916666666665,31.714583333333334
2017-01-11 00:00:00+00:00,28.985416666666666,31.462500000000002,30.279583333333335,30.979166666666668,35.782916666666665,31.714583333333334,29.762083333333333
2017-01-12 00:00:00+00:00,31.462500000000002,30.279583333333335,30.979166666666668,35.782916666666665,31.714583333333334,29.762083333333333,29.11
2017-01-13 00:00:00+00:00,30.279583333333335,30.979166666666668,35.782916666666665,31.714583333333334,29.762083333333333,29.11,28.737083333333334
2017-01-14 00:00:00+00:00,30.979166666666668,35.782916666666665,31.714583333333334,29.762083333333333,29.11,28.737083333333334,28.76833333333333
2017-01-15 00:00:00+00:00,35.782916666666665,31.714583333333334,29.762083333333333,29.11,28.737083333333334,28.76833333333333,29.057916666666667
2017-01-16 00:00:00+00:00,31.714583333333334,29.762083333333333,29.11,28.737083333333334,28.76833333333333,29.057916666666667,29.484166666666667
2017-01-17 00:00:00+00:00,29.762083333333333,29.11,28.737083333333334,28.76833333333333,29.057916666666667,29.484166666666667,30.872083333333332
